,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
402,1655,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.",['portraits'],[[]],['positive'],"['oldies', 'plenty', 'actors', 'white', 'walls']","[['Indian'], ['are'], ['Indian'], ['classic', 'black'], ['adorn']]","[None, None, None, None, None]"
403,465,He takes real pride in his food and his business.,['food'],[[]],['positive'],"['pride', 'business food']","[['real', 'takes'], []]","[None, None]"
404,1624,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,"['taste', 'quantity']","[[], []]","['positive', 'positive']",['quantity taste'],[[]],[None]
405,459,"- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.","['bread', 'pizza', 'margarite pizza with cold prosciutto and baby arugula on top', 'salad', ""Peter's Favourite pizza with prosciutto and baby arugula""]","[[], [], [], [], []]","['positive', 'positive', 'neutral', 'neutral', 'neutral']","['beginning bread', 'sizes', 'prosciutto pizza', 'baby arugula', 'arugula prosciutto', 'prosciutto pizza', 'baby arugula', 'arugula prosciutto', 'top prosciutto', 'salad prosciutto']","[['tasty'], ['personal'], ['cold', 'delicious', 'Favourite', 'margarite'], [], ['cold'], ['cold', 'delicious', 'Favourite', 'margarite'], [], ['cold'], ['cold'], ['cold']]","[None, None, None, None, None, None, None, None, None, None]"
406,1382,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.","['service', 'decor', 'food', 'portions']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['service', 'decor', 'food', 'portions']","[['excellent'], ['great'], ['delicious'], ['large']]","[None, None, None, None]"
407,1594,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,"['wines by the glass', 'wine']","[[], []]","['positive', 'neutral']","['accompaniment', 'wine king']","[['great'], []]","[None, None]"
408,1971,honestly the worst sushi my husband and i had in our entire lives.,['sushi'],[[]],['negative'],"['sushi', 'husband', 'lives']","[['worst'], ['had'], ['entire']]","[None, None, None]"
409,1190,Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.,"['Food', 'view']","[[], []]","['positive', 'positive']","['Food', 'city skiline', 'skiline view', 'day']","[['good'], ['new'], ['new', 'terrific'], ['foggy', 'rainy']]","[None, None, None, None]"
410,370,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",['place'],[[]],['negative'],"['place', 'review']","[['romantic'], ['editorial']]","[None, None]"
411,485,"While the ambiance and atmosphere were great, the food and service could have been a lot better.","['ambiance', 'atmosphere', 'food', 'service']","[[], [], [], []]","['positive', 'positive', 'negative', 'negative']","['atmosphere ambiance', 'service food']","[['great'], ['better']]","[None, None]"
412,684,It is so easy to get a reservation at a top place in NYC with a week's notice.,['reservation'],[[]],['positive'],"['reservation', 'place']","[['get'], ['top']]","[None, None]"
413,1193,It's just O.K. pizza.,['pizza'],[[]],['neutral'],['pizza'],[['O.K.']],[None]
414,308,Highly recommend this as great value for excellent sushi and service.,"['sushi', 'service', 'value']","[[], [], []]","['positive', 'positive', 'positive']","['sushi value', 'service sushi']","[['excellent', 'great'], ['excellent']]","[None, None]"
415,286,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point.","['burger', 'pastas', 'food', 'staples']","[[], [], [], []]","['positive', 'positive', 'neutral', 'positive']",['staples'],"[['certain', 'excellent']]",[None]
416,1644,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.","['rolls', 'menu', 'avocado', 'rice']","[[], [], [], []]","['negative', 'neutral', 'negative', 'negative']","['rolls', 'rice avocado']","[['specialty'], ['much', 'fill']]","[None, None]"
417,667,"Yet paired with such rude service, would never recommend for anyone interested in carrying any kind of conversation while there.",['service'],[[]],['negative'],"['service', 'anyone', 'conversation kind']","[['such', 'rude'], ['interested'], ['carrying']]","[None, None, None]"
418,706,The pickles were great addition.,['pickles'],[[]],['positive'],['addition'],[['great']],[None]
419,1260,"Great selection of wine, and seafood.","['selection of wine', 'seafood']","[[], []]","['positive', 'positive']","['wine selection', 'seafood wine']","[['Great'], []]","[None, None]"
420,748,"Very romantic fires - I've literally spent hours at Lanterna, drinking wine from their extensive wine and enjoying the ambience.","['wine', 'ambience', 'wine']","[[], [], []]","['positive', 'positive', 'positive']","['fires', 'hours', 'wine', 'ambience']","[['romantic'], ['spent'], ['drinking', 'extensive'], ['enjoying']]","[None, None, None, None]"
421,1288,One of us actually liked the expresso - that's it.,['expresso'],[[]],['positive'],['expresso'],[['liked']],[None]
422,1516,"I have been there many times, and food is good and consistent.",['food'],[[]],['positive'],"['times', 'food']","[['many'], ['good']]","[None, None]"
423,1965,Try the Times Square cocktail -- ginger lemonade with vodka (also available without vodka.),"['Times Square cocktail', 'ginger lemonade with vodka']","[[], []]","['positive', 'positive']","['cocktail', 'ginger lemonade', 'vodka lemonade']","[['Try'], [], []]","[None, None, None]"
424,1583,The only thing the waiters don't do for you is wipe your chin when you leave.,['waiters'],[[]],['positive'],"['thing', 'waiters', 'chin']","[['only', 'wipe'], ['do'], ['wipe']]","[None, None, None]"
425,670,"Great wine list, reasonably priced.--Sara","['wine list', 'priced']","[[], []]","['positive', 'positive']",['wine list'],[['Great']],[None]
426,721,"However, looking at the table next to ours, we both sort of wished we had ordered pizza, which looked PERRRRRRRRRFECT.",['pizza'],[[]],['positive'],['pizza'],[['ordered']],[None]
427,650,"Each bite of food at Kai was indeed delicious, fresh, and elegant.",['food'],[[]],['positive'],['food bite'],[['delicious']],[None]
428,1603,from an English speaking staff.,['staff'],[[]],['neutral'],['speaking staff'],[['English']],[None]
429,98,"Other than the crappy service from two individuals, it's great.",['service'],[[]],['negative'],['service'],[['crappy']],[None]
430,1478,Slightly above average wines start at $70+ with only one selection listed at $30+.,['wines'],[[]],['negative'],['wines'],"[['above', 'average', 'start']]",[None]
431,1012,"The service is a bit slow, but harkens back to my years growing up in Napoli, Italy where things are not rushed and when you sit down for dinner the table is yours all night.","['service', 'dinner', 'table']","[[], [], []]","['negative', 'neutral', 'positive']",['service'],[['slow']],[None]
432,1626,The service was excellent - friendly and attentive.,['service'],[[]],['positive'],['service'],[['excellent']],[None]
433,140,"We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",['crawfish boiled'],[[]],['positive'],"['mess', 'fun ton']","[['making'], ['tasty']]","[None, None]"
434,1741,"I've eaten thai many times, and am very familiar with the cuisine.",['cuisine'],[[]],['neutral'],['times'],[['many']],[None]
435,944,Service was good and food is wonderful.,"['Service', 'food']","[[], []]","['positive', 'positive']","['Service', 'food']","[['good'], ['wonderful']]","[None, None]"
436,1296,"Everything looks great, the drinks, the decor, the food, even the people.","['drinks', 'decor', 'food']","[[], [], []]","['positive', 'positive', 'positive']","['Everything', 'drinks']","[['looks'], ['looks']]","[None, None]"
437,1777,"Overall, not worth the money.",['money'],[[]],['negative'],[],[],[]
438,1943,"If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.","['lazy susans', 'tables']","[[], []]","['positive', 'positive']","['group', 'place', 'susans', 'tables', 'families']","[['big'], ['perfect'], ['lazy', 'have'], ['most'], ['feel']]","[None, None, None, None, None]"
439,1114,We were also seated promptly at the time of our reservation and the service was very quick and professional.,"['service', 'reservation']","[[], []]","['positive', 'positive']","['reservation time', 'service']","[[], ['quick']]","[None, None]"
440,1187,Service was very good and warm.,['Service'],[[]],['positive'],['Service'],[['good']],[None]
441,1281,The menu prices are a bit expensive for what you get in quality and portion size.,"['menu prices', 'quality', 'portion size']","[[], [], []]","['negative', 'negative', 'negative']","['prices', 'portion size', 'size quality']","[['expensive'], [], []]","[None, None, None]"
442,129,I went there in late afternoon for some bite size food and refleshment with my date.,"['food', 'refleshment']","[[], []]","['neutral', 'neutral']","['afternoon', 'bite size', 'size food', 'refleshment food', 'date refleshment']","[['late'], [], [], [], []]","[None, None, None, None, None]"
443,1196,"Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.","['specials', 'atmosphere', 'French bistro fare']","[[], [], []]","['positive', 'positive', 'positive']","['bistro fare', 'specials fare', 'atmosphere fare']","[['prepared', 'basic', 'French'], ['good', 'prepared', 'basic', 'French'], ['warm', 'prepared', 'basic', 'French']]","[None, None, None]"
444,1719,I went there for lunch and it was not as good as I expected from the reviews I read.,['lunch'],[[]],['neutral'],[],[],[]
445,801,"my picks: Guizhou chicken, fish with hot bean source, fish fillet in spicy source (special menu).","['Guizhou chicken', 'fish with hot bean source', 'fish fillet in spicy source', 'special menu']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['fish chicken', 'bean source', 'source chicken', 'fish fillet', 'fillet chicken', 'source chicken', 'menu']","[[], ['hot', 'spicy'], ['hot', 'spicy'], [], [], ['hot', 'spicy'], ['special']]","[None, None, None, None, None, None, None]"
446,1489,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.","['red curry', 'pad thai', 'rice', 'seafood']","[[], [], [], []]","['negative', 'negative', 'negative', 'negative']","['curry', 'pad thai', 'rice', 'seafood']","[['red', 'weak'], [], ['overcooked'], ['sketchy']]","[None, None, None, None]"
447,523,"A large is $20, and toppings are about $3 each.",['toppings'],[[]],['neutral'],[],[],[]
448,265,"Spice is great Thai food, love the inexpensive appetizers.","['Thai food', 'appetizers']","[[], []]","['positive', 'positive']",['Spice'],[['great']],[None]
449,1824,Service was also very good.,['Service'],[[]],['positive'],['Service'],[['good']],[None]
450,937,Nothing fancy but really good food with pretty reasonable price.,"['food', 'price']","[[], []]","['positive', 'positive']","['food Nothing', 'price food']","[['good', 'fancy'], ['reasonable', 'good']]","[None, None]"
451,1597,"believe us, we've been eating sushi for over 15 yrs.",['sushi'],[[]],['neutral'],['sushi'],[['eating']],[None]
452,632,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!","['martini', 'bar', 'Roast Chicken']","[[], [], []]","['neutral', 'neutral', 'positive']","['bar martini', 'Jeffery', 'Chicken bar']","[['quick'], ['recommend'], ['blowing']]","[None, None, None]"
453,499,"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.","['table service', 'service']","[[], []]","['conflict', 'neutral']","['table service', 'service industry']","[['attentive'], ['attentive']]","[None, None]"
454,1652,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time","['place', 'Meal', 'LOBSTER TAILS']","[[], [], []]","['positive', 'positive', 'positive']","['husband', 'TAILS', 'life LOBSTER']","[['go'], ['have'], []]","[None, None, None]"
