,ID,Sentence,Actual Aspect Terms,Actual Sentiment Terms,Actual Polarities,Generated Aspect Terms,Generated Sentiment Terms,Generated Polarities
457,539,""">  iPhoto is probably the best program I have ever worked with: easy and convenient.",['iPhoto'],[[]],['positive'],['program'],[['best']],[None]
458,1434,"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",['IT support technicians'],[[]],['negative'],"['hours', 'offices', 'conversations', 'technicians', 'IT support']","[['Took'], ['different'], ['brutal'], ['worse'], []]","[None, None, None, None, None]"
459,419,It does not keep internet signals no matter where you bring it.,['internet signals'],[[]],['negative'],['signals'],[['keep']],[None]
460,934,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.","['Mouse Cable', 'mouse']","[[], []]","['negative', 'negative']","['Mouse Cable', 'Cable Power', 'mouse', 'area']","[[], ['Needs'], ['operating'], ['small']]","[None, None, None, None]"
461,1389,after much effort and 10 days ASUS replaced itThe WiFi is very weak.,['WiFi'],[[]],['negative'],"['days effort', 'ASUS', 'WiFi']","[['much'], ['replaced'], ['weak']]","[None, None, None]"
462,1023,It's even easy to hook up to other wireless networks.,['hook up to other wireless networks'],[[]],['positive'],['networks'],"[['other', 'wireless']]",[None]
463,574,It's so bad that I'm thinking I only got half a battery or something.,['battery'],[[]],['negative'],['something battery'],[['got']],[None]
464,864,"The video card is great for media, and above average for gaming, but not a gamers first choice.","['video card', 'gaming', 'media']","[[], [], []]","['conflict', 'positive', 'positive']","['video card', 'choice']","[['great'], ['first']]","[None, None]"
465,1364,I believe that the quality of a mac is worth the price.,"['quality', 'price']","[[], []]","['positive', 'positive']",['mac quality'],[['worth']],[None]
466,333,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,"['size', 'space']","[[], []]","['positive', 'negative']","['size', 'anything', 'space']","[['perfect'], ['recomend', 'bigger'], ['limited', 'exceed']]","[None, None, None]"
467,971,"everything about a mac is wonderful, it takes a little used to learning and getting used to the new system, but you will learn fast and its all worth it.",['system'],[[]],['neutral'],"['mac everything', 'system']","[['wonderful'], ['new']]","[None, None]"
468,575,"Good keyboard, long battery life, largest hard drive and windows 7.","['keyboard', 'battery life', 'hard drive', 'windows 7']","[[], [], [], []]","['positive', 'positive', 'positive', 'positive']","['battery life', 'life keyboard', 'drive keyboard', 'windows keyboard']","[['long'], ['long', 'Good'], ['largest', 'hard', 'Good'], ['Good']]","[None, None, None, None]"
469,1274,"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",['touchpad'],[[]],['negative'],"['thing', 'touchpad', 'laptop']","[['only'], ['turn'], ['big', 'does']]","[None, None, None]"
470,1089,"I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.",['screen'],[[]],['positive'],"['iBookG4', 'screen computer']","[['chose'], ['large', 'big', 'enough', 'attractive']]","[None, None]"
471,1084,I could save ten essay papers and have hardly any memory left.,['memory'],[[]],['negative'],"['papers', 'memory']","[['save'], ['have']]","[None, None]"
472,1354,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",['hinges'],[[]],['negative'],"['netbooks', 'hinges', 'netbook difference', 'others netbook']","[['other', 'inspected'], ['tighter'], ['demonstrate'], []]","[None, None, None, None]"
473,1201,It has easy to use features and all the speed and power I could ask for.,"['features', 'speed', 'power']","[[], [], []]","['positive', 'positive', 'positive']","['features', 'power speed']","[['use'], []]","[None, None]"
474,1165,"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",['Toshiba customer services'],[[]],['negative'],"['services', 'hours', 'country someone', 'life story', 'history list']","[['deal'], ['different', 'called'], ['get', 'else'], ['tell'], ['have']]","[None, None, None, None, None]"
475,9,"In the shop, these MacBooks are encased in a soft rubber enclosure - so you will never know about the razor edge until you buy it, get it home, break the seal and use it (very clever con).","['rubber enclosure', 'edge']","[[], []]","['positive', 'negative']","['rubber enclosure', 'razor edge', 'seal', 'con']","[['soft'], [], ['break'], ['clever', 'use']]","[None, None, None, None]"
476,1419,The battery is really long.,['battery'],[[]],['positive'],['battery'],[['long']],[None]
477,1277,This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,['charge'],[[]],['positive'],"['lectures', 'chance']","[['several', 'have'], ['have']]","[None, None]"
478,783,"But, for the cost this is a winner.",['cost'],[[]],['positive'],[],[],[]
479,1144,"Did I mention everything about it, from size to weight to keyboard screams BULK?","['size', 'weight', 'keyboard']","[[], [], []]","['negative', 'negative', 'negative']","['everything', 'weight size', 'BULK size']","[['mention'], [], []]","[None, None, None]"
480,1122,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.","['charging', 'charge', 'charge']","[[], [], []]","['negative', 'negative', 'neutral']","['battery icon', '%', 'times']","[[], ['read'], ['several']]","[None, None, None]"
481,75,Going to bring it to service today.,['service'],[[]],['neutral'],[],[],[]
482,838,Screen is crystal clear and the system is very responsive.,"['Screen', 'system']","[[], []]","['positive', 'positive']","['Screen', 'system']","[['clear'], ['responsive']]","[None, None]"
483,523,It is very well built.,['built'],[[]],['positive'],[],[],[]
484,336,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,['internet speed'],[[]],['positive'],"['internet speed', 'thing']","[[], ['only']]","[None, None]"
485,570,"It did fairly well, other than it's poor performance, overheating and occational blue screen.",['performance'],[[]],['negative'],"['performance screen', 'overheating performance']","[['poor', 'occational', 'blue'], ['poor', 'occational']]","[None, None]"
486,591,Delivery was early too.,['Delivery'],[[]],['positive'],['Delivery'],[['early']],[None]
487,89,"It had a cooling system malfunction after 10 minutes of general use, and would not move past this error.","['cooling system', 'use']","[[], []]","['negative', 'neutral']","['cooling malfunction', 'system malfunction', 'use']","[['had'], ['had'], ['general']]","[None, None, None]"
488,899,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",['Google Chrome'],[[]],['conflict'],['Chrome'],[['using']],[None]
489,218,"  upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired.",['warranty'],[[]],['neutral'],"['serial number', 'thing']","[['giving'], ['first', 'was']]","[None, None]"
490,1077,Good for every day computing and web browsing.,"['web browsing', 'every day computing']","[[], []]","['positive', 'positive']","['day computing', 'web browsing', 'browsing computing']","[[], [], []]","[None, None, None]"
491,174,"While Apple's saving grace is the fact that they at least stand behind their products, and their support is great, it would be nice if their products were more reliable to justify the premium.",['support'],[[]],['positive'],"['grace', 'support', 'fact', 'products', 'premium']","[['saving'], ['great'], ['great'], ['reliable'], ['justify']]","[None, None, None, None, None]"
492,1367,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",['life span'],[[]],['negative'],"['computer', 'life', 'anyone']","[['rate'], ['short', 'has'], ['implore']]","[None, None, None]"
493,222,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",['video card'],[[]],['negative'],"['video card', 'card problem', 'time', 'laptop', 'buy']","[['bad'], ['bad', 'same', 'unreliable'], ['second'], ['returning'], ['best']]","[None, None, None, None, None]"
494,320,"Now,,,,,my monitor has been acting up for about 2 months.",['monitor'],[[]],['negative'],['monitor'],[['acting']],[None]
495,1295,Was searching online for a power supply when I found this site.,['power supply'],[[]],['neutral'],"['power supply', 'site']","[[], ['found']]","[None, None]"
496,1331,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,['build quality'],[[]],['positive'],"['build quality', 'unit quality', 'anyone']","[['overall', 'excellent'], ['overall', 'excellent'], ['else']]","[None, None, None]"
497,784,Later it held zero charge and its replacement worked for less than three months.,['charge'],[[]],['negative'],"['charge', 'replacement']","[['zero', 'held'], ['worked']]","[None, None]"
498,267,It is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on PC's.,['virus protection'],[[]],['positive'],"['expense', 'virus protection']","[['extra'], ['necessary']]","[None, None]"
499,7," One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.","['GUI', 'screen', 'power light', 'hard drive light']","[[], [], [], []]","['negative', 'negative', 'neutral', 'negative']","['freaking thing', 'day', 'screen GUI', 'power light']","[['turned'], ['next'], ['dark'], ['steady', 'drive']]","[None, None, None, None]"
500,769,"The 2 GB of RAM is plenty, able to run Windows 7 and at least 2 or 3 other programs with next to no slowdown.","['2 GB of RAM', 'Windows 7', 'programs']","[[], [], []]","['positive', 'positive', 'positive']","['Windows', 'programs']","[['run'], ['other', 'run']]","[None, None]"
501,139,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.","['Size', 'external monitor']","[[], []]","['negative', 'neutral']","['desktop replacement', 'monitor']","[[], ['external']]","[None, None]"
502,164,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,['quality'],[[]],['negative'],[],[],[]
503,1223,"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.","['windows 7', 'ergonomics', 'connections']","[[], [], []]","['positive', 'negative', 'negative']","['windows', 'credit', 'connections', 'manufacturer', 'time']","[['love'], ['give'], ['required', 'making', 'obtrusive'], ['different'], ['next']]","[None, None, None, None, None]"
